benchmark,reward,walltime,commandline
benchmark://cbench-v1/rijndael,1.0858566500574933,0.10359025001525879,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.10056591033935547,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.10406994819641113,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.10143232345581055,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.10169363021850586,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.09749460220336914,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.10291624069213867,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.10093379020690918,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.1006162166595459,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/rijndael,1.0858566500574933,0.09633803367614746,opt -sroa -mem2reg -jump-threading -gvn -newgvn -gvn-hoist -early-cse-memssa -instsimplify -simplifycfg -loop-versioning -instcombine -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.035710811614990234,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.03918886184692383,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.03760576248168945,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.03717660903930664,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.03693103790283203,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.03523755073547363,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
